cod_municipio,municipio,uf,data_competencia,ano,mes,internacoes
352690,LIMEIRA,SP,2025-01-01,2025,1,1238
352690,LIMEIRA,SP,2025-02-01,2025,2,1336
352690,LIMEIRA,SP,2025-03-01,2025,3,1312
352690,LIMEIRA,SP,2025-04-01,2025,4,1363
352690,LIMEIRA,SP,2025-05-01,2025,5,1471
352690,LIMEIRA,SP,2025-06-01,2025,6,1341
352690,LIMEIRA,SP,2025-07-01,2025,7,1454
352690,LIMEIRA,SP,2025-08-01,2025,8,1373
352690,LIMEIRA,SP,2025-09-01,2025,9,1331
352690,LIMEIRA,SP,2025-10-01,2025,10,1469
352690,LIMEIRA,SP,2025-11-01,2025,11,1287
352690,LIMEIRA,SP,2025-12-01,2025,12,1277
352710,LINS,SP,2025-01-01,2025,1,554
352710,LINS,SP,2025-02-01,2025,2,557
352710,LINS,SP,2025-03-01,2025,3,562
352710,LINS,SP,2025-04-01,2025,4,625
352710,LINS,SP,2025-05-01,2025,5,567
352710,LINS,SP,2025-06-01,2025,6,612
352710,LINS,SP,2025-07-01,2025,7,663
352710,LINS,SP,2025-08-01,2025,8,608
352710,LINS,SP,2025-09-01,2025,9,689
352710,LINS,SP,2025-10-01,2025,10,724
352710,LINS,SP,2025-11-01,2025,11,636
352710,LINS,SP,2025-12-01,2025,12,667
352720,LORENA,SP,2025-01-01,2025,1,414
352720,LORENA,SP,2025-02-01,2025,2,421
352720,LORENA,SP,2025-03-01,2025,3,440
352720,LORENA,SP,2025-04-01,2025,4,421
352720,LORENA,SP,2025-05-01,2025,5,455
352720,LORENA,SP,2025-06-01,2025,6,405
352720,LORENA,SP,2025-07-01,2025,7,431
352720,LORENA,SP,2025-08-01,2025,8,429
352720,LORENA,SP,2025-09-01,2025,9,402
352720,LORENA,SP,2025-10-01,2025,10,386
352720,LORENA,SP,2025-11-01,2025,11,313
352720,LORENA,SP,2025-12-01,2025,12,405
352730,LOUVEIRA,SP,2025-01-01,2025,1,218
352730,LOUVEIRA,SP,2025-02-01,2025,2,184
352730,LOUVEIRA,SP,2025-03-01,2025,3,224
352730,LOUVEIRA,SP,2025-04-01,2025,4,257
352730,LOUVEIRA,SP,2025-05-01,2025,5,241
352730,LOUVEIRA,SP,2025-06-01,2025,6,226
352730,LOUVEIRA,SP,2025-07-01,2025,7,222
352730,LOUVEIRA,SP,2025-08-01,2025,8,239
352730,LOUVEIRA,SP,2025-09-01,2025,9,205
352730,LOUVEIRA,SP,2025-10-01,2025,10,208
352730,LOUVEIRA,SP,2025-11-01,2025,11,204
352730,LOUVEIRA,SP,2025-12-01,2025,12,232
352740,LUCELIA,SP,2025-01-01,2025,1,50
352740,LUCELIA,SP,2025-02-01,2025,2,43
352740,LUCELIA,SP,2025-03-01,2025,3,67
352740,LUCELIA,SP,2025-04-01,2025,4,73
352740,LUCELIA,SP,2025-05-01,2025,5,60
352740,LUCELIA,SP,2025-06-01,2025,6,52
352740,LUCELIA,SP,2025-07-01,2025,7,57
352740,LUCELIA,SP,2025-08-01,2025,8,63
352740,LUCELIA,SP,2025-09-01,2025,9,59
352740,LUCELIA,SP,2025-10-01,2025,10,47
352740,LUCELIA,SP,2025-11-01,2025,11,57
352740,LUCELIA,SP,2025-12-01,2025,12,51
352800,MACATUBA,SP,2025-01-01,2025,1,54
352800,MACATUBA,SP,2025-02-01,2025,2,73
352800,MACATUBA,SP,2025-03-01,2025,3,72
352800,MACATUBA,SP,2025-04-01,2025,4,85
352800,MACATUBA,SP,2025-05-01,2025,5,77
352800,MACATUBA,SP,2025-06-01,2025,6,97
352800,MACATUBA,SP,2025-07-01,2025,7,65
352800,MACATUBA,SP,2025-08-01,2025,8,68
352800,MACATUBA,SP,2025-09-01,2025,9,91
352800,MACATUBA,SP,2025-10-01,2025,10,76
352800,MACATUBA,SP,2025-11-01,2025,11,42
352800,MACATUBA,SP,2025-12-01,2025,12,60
352810,MACAUBAL,SP,2025-01-01,2025,1,12
352810,MACAUBAL,SP,2025-02-01,2025,2,13
352810,MACAUBAL,SP,2025-03-01,2025,3,10
352810,MACAUBAL,SP,2025-04-01,2025,4,11
352810,MACAUBAL,SP,2025-05-01,2025,5,10
352810,MACAUBAL,SP,2025-06-01,2025,6,13
352810,MACAUBAL,SP,2025-07-01,2025,7,11
352810,MACAUBAL,SP,2025-08-01,2025,8,8
352810,MACAUBAL,SP,2025-09-01,2025,9,6
352810,MACAUBAL,SP,2025-10-01,2025,10,8
352810,MACAUBAL,SP,2025-11-01,2025,11,6
352810,MACAUBAL,SP,2025-12-01,2025,12,3
352850,MAIRIPORA,SP,2025-01-01,2025,1,235
352850,MAIRIPORA,SP,2025-02-01,2025,2,254
352850,MAIRIPORA,SP,2025-03-01,2025,3,269
352850,MAIRIPORA,SP,2025-04-01,2025,4,289
352850,MAIRIPORA,SP,2025-05-01,2025,5,264
352850,MAIRIPORA,SP,2025-06-01,2025,6,260
352850,MAIRIPORA,SP,2025-07-01,2025,7,222
352850,MAIRIPORA,SP,2025-08-01,2025,8,231
352850,MAIRIPORA,SP,2025-09-01,2025,9,230
352850,MAIRIPORA,SP,2025-10-01,2025,10,251
352850,MAIRIPORA,SP,2025-11-01,2025,11,224
352850,MAIRIPORA,SP,2025-12-01,2025,12,241
352880,MARACAI,SP,2025-01-01,2025,1,63
352880,MARACAI,SP,2025-02-01,2025,2,74
352880,MARACAI,SP,2025-03-01,2025,3,66
352880,MARACAI,SP,2025-04-01,2025,4,85
352880,MARACAI,SP,2025-05-01,2025,5,74
352880,MARACAI,SP,2025-06-01,2025,6,84
352880,MARACAI,SP,2025-07-01,2025,7,105
352880,MARACAI,SP,2025-08-01,2025,8,71
352880,MARACAI,SP,2025-09-01,2025,9,81
352880,MARACAI,SP,2025-10-01,2025,10,73
352880,MARACAI,SP,2025-11-01,2025,11,70
352880,MARACAI,SP,2025-12-01,2025,12,56
352900,MARILIA,SP,2025-01-01,2025,1,2242
352900,MARILIA,SP,2025-02-01,2025,2,2241
352900,MARILIA,SP,2025-03-01,2025,3,2596
352900,MARILIA,SP,2025-04-01,2025,4,2568
352900,MARILIA,SP,2025-05-01,2025,5,2691
352900,MARILIA,SP,2025-06-01,2025,6,2564
352900,MARILIA,SP,2025-07-01,2025,7,2641
352900,MARILIA,SP,2025-08-01,2025,8,2608
352900,MARILIA,SP,2025-09-01,2025,9,2772
352900,MARILIA,SP,2025-10-01,2025,10,2742
352900,MARILIA,SP,2025-11-01,2025,11,2517
352900,MARILIA,SP,2025-12-01,2025,12,2578
352920,MARTINOPOLIS,SP,2025-01-01,2025,1,239
352920,MARTINOPOLIS,SP,2025-02-01,2025,2,245
352920,MARTINOPOLIS,SP,2025-03-01,2025,3,261
352920,MARTINOPOLIS,SP,2025-04-01,2025,4,226
352920,MARTINOPOLIS,SP,2025-05-01,2025,5,220
352920,MARTINOPOLIS,SP,2025-06-01,2025,6,216
352920,MARTINOPOLIS,SP,2025-07-01,2025,7,253
352920,MARTINOPOLIS,SP,2025-08-01,2025,8,238
352920,MARTINOPOLIS,SP,2025-09-01,2025,9,267
352920,MARTINOPOLIS,SP,2025-10-01,2025,10,246
352920,MARTINOPOLIS,SP,2025-11-01,2025,11,268
352920,MARTINOPOLIS,SP,2025-12-01,2025,12,277
352930,MATAO,SP,2025-01-01,2025,1,723
352930,MATAO,SP,2025-02-01,2025,2,612
352930,MATAO,SP,2025-03-01,2025,3,533
352930,MATAO,SP,2025-04-01,2025,4,496
352930,MATAO,SP,2025-05-01,2025,5,553
352930,MATAO,SP,2025-06-01,2025,6,539
352930,MATAO,SP,2025-07-01,2025,7,530
352930,MATAO,SP,2025-08-01,2025,8,515
352930,MATAO,SP,2025-09-01,2025,9,612
352930,MATAO,SP,2025-10-01,2025,10,519
352930,MATAO,SP,2025-11-01,2025,11,548
352930,MATAO,SP,2025-12-01,2025,12,481
352940,MAUA,SP,2025-01-01,2025,1,1302
352940,MAUA,SP,2025-02-01,2025,2,1039
352940,MAUA,SP,2025-03-01,2025,3,1240
352940,MAUA,SP,2025-04-01,2025,4,1079
352940,MAUA,SP,2025-05-01,2025,5,1245
352940,MAUA,SP,2025-06-01,2025,6,1083
352940,MAUA,SP,2025-07-01,2025,7,1193
352940,MAUA,SP,2025-08-01,2025,8,1177
352940,MAUA,SP,2025-09-01,2025,9,1153
352940,MAUA,SP,2025-10-01,2025,10,1112
352940,MAUA,SP,2025-11-01,2025,11,1026
352940,MAUA,SP,2025-12-01,2025,12,1140
352970,MIGUELOPOLIS,SP,2025-01-01,2025,1,76
352970,MIGUELOPOLIS,SP,2025-02-01,2025,2,53
352970,MIGUELOPOLIS,SP,2025-03-01,2025,3,96
352970,MIGUELOPOLIS,SP,2025-04-01,2025,4,66
352970,MIGUELOPOLIS,SP,2025-05-01,2025,5,82
352970,MIGUELOPOLIS,SP,2025-06-01,2025,6,111
352970,MIGUELOPOLIS,SP,2025-07-01,2025,7,126
352970,MIGUELOPOLIS,SP,2025-08-01,2025,8,123
352970,MIGUELOPOLIS,SP,2025-09-01,2025,9,102
352970,MIGUELOPOLIS,SP,2025-10-01,2025,10,104
352970,MIGUELOPOLIS,SP,2025-11-01,2025,11,71
352970,MIGUELOPOLIS,SP,2025-12-01,2025,12,89
353010,MIRANDOPOLIS,SP,2025-01-01,2025,1,253
353010,MIRANDOPOLIS,SP,2025-02-01,2025,2,281
353010,MIRANDOPOLIS,SP,2025-03-01,2025,3,302
353010,MIRANDOPOLIS,SP,2025-04-01,2025,4,311
353010,MIRANDOPOLIS,SP,2025-05-01,2025,5,341
353010,MIRANDOPOLIS,SP,2025-06-01,2025,6,241
353010,MIRANDOPOLIS,SP,2025-07-01,2025,7,219
353010,MIRANDOPOLIS,SP,2025-08-01,2025,8,366
353010,MIRANDOPOLIS,SP,2025-09-01,2025,9,281
353010,MIRANDOPOLIS,SP,2025-10-01,2025,10,318
353010,MIRANDOPOLIS,SP,2025-11-01,2025,11,236
353010,MIRANDOPOLIS,SP,2025-12-01,2025,12,265
353030,MIRASSOL,SP,2025-01-01,2025,1,211
353030,MIRASSOL,SP,2025-02-01,2025,2,211
353030,MIRASSOL,SP,2025-03-01,2025,3,243
353030,MIRASSOL,SP,2025-04-01,2025,4,218
353030,MIRASSOL,SP,2025-05-01,2025,5,183
353030,MIRASSOL,SP,2025-06-01,2025,6,162
353030,MIRASSOL,SP,2025-07-01,2025,7,189
353030,MIRASSOL,SP,2025-08-01,2025,8,182
353030,MIRASSOL,SP,2025-09-01,2025,9,180
353030,MIRASSOL,SP,2025-10-01,2025,10,59
353030,MIRASSOL,SP,2025-11-01,2025,11,0
353030,MIRASSOL,SP,2025-12-01,2025,12,0
353050,MOCOCA,SP,2025-01-01,2025,1,390
353050,MOCOCA,SP,2025-02-01,2025,2,407
353050,MOCOCA,SP,2025-03-01,2025,3,455
353050,MOCOCA,SP,2025-04-01,2025,4,467
353050,MOCOCA,SP,2025-05-01,2025,5,482
353050,MOCOCA,SP,2025-06-01,2025,6,452
353050,MOCOCA,SP,2025-07-01,2025,7,456
353050,MOCOCA,SP,2025-08-01,2025,8,451
353050,MOCOCA,SP,2025-09-01,2025,9,444
353050,MOCOCA,SP,2025-10-01,2025,10,447
353050,MOCOCA,SP,2025-11-01,2025,11,443
353050,MOCOCA,SP,2025-12-01,2025,12,417
353060,MOGI DAS CRUZES,SP,2025-01-01,2025,1,3008
353060,MOGI DAS CRUZES,SP,2025-02-01,2025,2,2645
353060,MOGI DAS CRUZES,SP,2025-03-01,2025,3,2753
353060,MOGI DAS CRUZES,SP,2025-04-01,2025,4,3191
353060,MOGI DAS CRUZES,SP,2025-05-01,2025,5,3303
353060,MOGI DAS CRUZES,SP,2025-06-01,2025,6,3058
353060,MOGI DAS CRUZES,SP,2025-07-01,2025,7,3505
353060,MOGI DAS CRUZES,SP,2025-08-01,2025,8,3254
353060,MOGI DAS CRUZES,SP,2025-09-01,2025,9,3099
353060,MOGI DAS CRUZES,SP,2025-10-01,2025,10,2855
353060,MOGI DAS CRUZES,SP,2025-11-01,2025,11,2924
353060,MOGI DAS CRUZES,SP,2025-12-01,2025,12,2588
353070,MOGI GUACU,SP,2025-01-01,2025,1,942
353070,MOGI GUACU,SP,2025-02-01,2025,2,829
353070,MOGI GUACU,SP,2025-03-01,2025,3,935
353070,MOGI GUACU,SP,2025-04-01,2025,4,839
353070,MOGI GUACU,SP,2025-05-01,2025,5,891
353070,MOGI GUACU,SP,2025-06-01,2025,6,874
353070,MOGI GUACU,SP,2025-07-01,2025,7,875
353070,MOGI GUACU,SP,2025-08-01,2025,8,847
353070,MOGI GUACU,SP,2025-09-01,2025,9,938
353070,MOGI GUACU,SP,2025-10-01,2025,10,835
353070,MOGI GUACU,SP,2025-11-01,2025,11,755
353070,MOGI GUACU,SP,2025-12-01,2025,12,751
353080,MOGI MIRIM,SP,2025-01-01,2025,1,399
353080,MOGI MIRIM,SP,2025-02-01,2025,2,406
353080,MOGI MIRIM,SP,2025-03-01,2025,3,481
353080,MOGI MIRIM,SP,2025-04-01,2025,4,451
353080,MOGI MIRIM,SP,2025-05-01,2025,5,469
353080,MOGI MIRIM,SP,2025-06-01,2025,6,532
353080,MOGI MIRIM,SP,2025-07-01,2025,7,469
353080,MOGI MIRIM,SP,2025-08-01,2025,8,426
353080,MOGI MIRIM,SP,2025-09-01,2025,9,389
353080,MOGI MIRIM,SP,2025-10-01,2025,10,423
353080,MOGI MIRIM,SP,2025-11-01,2025,11,427
353080,MOGI MIRIM,SP,2025-12-01,2025,12,436
353110,MONGAGUA,SP,2025-01-01,2025,1,152
353110,MONGAGUA,SP,2025-02-01,2025,2,86
353110,MONGAGUA,SP,2025-03-01,2025,3,91
353110,MONGAGUA,SP,2025-04-01,2025,4,83
353110,MONGAGUA,SP,2025-05-01,2025,5,107
353110,MONGAGUA,SP,2025-06-01,2025,6,134
353110,MONGAGUA,SP,2025-07-01,2025,7,104
353110,MONGAGUA,SP,2025-08-01,2025,8,92
353110,MONGAGUA,SP,2025-09-01,2025,9,72
353110,MONGAGUA,SP,2025-10-01,2025,10,81
353110,MONGAGUA,SP,2025-11-01,2025,11,78
353110,MONGAGUA,SP,2025-12-01,2025,12,82
353130,MONTE ALTO,SP,2025-01-01,2025,1,170
353130,MONTE ALTO,SP,2025-02-01,2025,2,195
353130,MONTE ALTO,SP,2025-03-01,2025,3,228
353130,MONTE ALTO,SP,2025-04-01,2025,4,240
353130,MONTE ALTO,SP,2025-05-01,2025,5,254
353130,MONTE ALTO,SP,2025-06-01,2025,6,219
353130,MONTE ALTO,SP,2025-07-01,2025,7,225
353130,MONTE ALTO,SP,2025-08-01,2025,8,232
353130,MONTE ALTO,SP,2025-09-01,2025,9,259
353130,MONTE ALTO,SP,2025-10-01,2025,10,215
353130,MONTE ALTO,SP,2025-11-01,2025,11,177
353130,MONTE ALTO,SP,2025-12-01,2025,12,226
353140,MONTE APRAZIVEL,SP,2025-01-01,2025,1,329
353140,MONTE APRAZIVEL,SP,2025-02-01,2025,2,259
353140,MONTE APRAZIVEL,SP,2025-03-01,2025,3,209
353140,MONTE APRAZIVEL,SP,2025-04-01,2025,4,232
353140,MONTE APRAZIVEL,SP,2025-05-01,2025,5,217
353140,MONTE APRAZIVEL,SP,2025-06-01,2025,6,185
353140,MONTE APRAZIVEL,SP,2025-07-01,2025,7,229
353140,MONTE APRAZIVEL,SP,2025-08-01,2025,8,297
353140,MONTE APRAZIVEL,SP,2025-09-01,2025,9,344
353140,MONTE APRAZIVEL,SP,2025-10-01,2025,10,308
353140,MONTE APRAZIVEL,SP,2025-11-01,2025,11,308
353140,MONTE APRAZIVEL,SP,2025-12-01,2025,12,275
353150,MONTE AZUL PAULISTA,SP,2025-01-01,2025,1,103
353150,MONTE AZUL PAULISTA,SP,2025-02-01,2025,2,111
353150,MONTE AZUL PAULISTA,SP,2025-03-01,2025,3,119
353150,MONTE AZUL PAULISTA,SP,2025-04-01,2025,4,145
353150,MONTE AZUL PAULISTA,SP,2025-05-01,2025,5,185
353150,MONTE AZUL PAULISTA,SP,2025-06-01,2025,6,131
353150,MONTE AZUL PAULISTA,SP,2025-07-01,2025,7,133
353150,MONTE AZUL PAULISTA,SP,2025-08-01,2025,8,151
353150,MONTE AZUL PAULISTA,SP,2025-09-01,2025,9,147
353150,MONTE AZUL PAULISTA,SP,2025-10-01,2025,10,130
353150,MONTE AZUL PAULISTA,SP,2025-11-01,2025,11,123
353150,MONTE AZUL PAULISTA,SP,2025-12-01,2025,12,141
353180,MONTE MOR,SP,2025-01-01,2025,1,88
353180,MONTE MOR,SP,2025-02-01,2025,2,77
353180,MONTE MOR,SP,2025-03-01,2025,3,103
353180,MONTE MOR,SP,2025-04-01,2025,4,109
353180,MONTE MOR,SP,2025-05-01,2025,5,117
353180,MONTE MOR,SP,2025-06-01,2025,6,91
353180,MONTE MOR,SP,2025-07-01,2025,7,118
353180,MONTE MOR,SP,2025-08-01,2025,8,109
353180,MONTE MOR,SP,2025-09-01,2025,9,90
353180,MONTE MOR,SP,2025-10-01,2025,10,84
353180,MONTE MOR,SP,2025-11-01,2025,11,107
353180,MONTE MOR,SP,2025-12-01,2025,12,91
353190,MORRO AGUDO,SP,2025-01-01,2025,1,136
353190,MORRO AGUDO,SP,2025-02-01,2025,2,147
353190,MORRO AGUDO,SP,2025-03-01,2025,3,155
353190,MORRO AGUDO,SP,2025-04-01,2025,4,178
353190,MORRO AGUDO,SP,2025-05-01,2025,5,183
353190,MORRO AGUDO,SP,2025-06-01,2025,6,167
353190,MORRO AGUDO,SP,2025-07-01,2025,7,149
353190,MORRO AGUDO,SP,2025-08-01,2025,8,155
353190,MORRO AGUDO,SP,2025-09-01,2025,9,141
353190,MORRO AGUDO,SP,2025-10-01,2025,10,144
353190,MORRO AGUDO,SP,2025-11-01,2025,11,134
353190,MORRO AGUDO,SP,2025-12-01,2025,12,164
353200,MORUNGABA,SP,2025-01-01,2025,1,15
353200,MORUNGABA,SP,2025-02-01,2025,2,12
353200,MORUNGABA,SP,2025-03-01,2025,3,15
353200,MORUNGABA,SP,2025-04-01,2025,4,14
353200,MORUNGABA,SP,2025-05-01,2025,5,18
353200,MORUNGABA,SP,2025-06-01,2025,6,27
353200,MORUNGABA,SP,2025-07-01,2025,7,32
353200,MORUNGABA,SP,2025-08-01,2025,8,15
353200,MORUNGABA,SP,2025-09-01,2025,9,27
353200,MORUNGABA,SP,2025-10-01,2025,10,19
353200,MORUNGABA,SP,2025-11-01,2025,11,25
353200,MORUNGABA,SP,2025-12-01,2025,12,18
353240,NAZARE PAULISTA,SP,2025-01-01,2025,1,36
353240,NAZARE PAULISTA,SP,2025-02-01,2025,2,43
353240,NAZARE PAULISTA,SP,2025-03-01,2025,3,44
353240,NAZARE PAULISTA,SP,2025-04-01,2025,4,36
353240,NAZARE PAULISTA,SP,2025-05-01,2025,5,52
353240,NAZARE PAULISTA,SP,2025-06-01,2025,6,48
353240,NAZARE PAULISTA,SP,2025-07-01,2025,7,43
353240,NAZARE PAULISTA,SP,2025-08-01,2025,8,48
353240,NAZARE PAULISTA,SP,2025-09-01,2025,9,36
353240,NAZARE PAULISTA,SP,2025-10-01,2025,10,38
353240,NAZARE PAULISTA,SP,2025-11-01,2025,11,30
353240,NAZARE PAULISTA,SP,2025-12-01,2025,12,34
353250,NEVES PAULISTA,SP,2025-01-01,2025,1,7
353250,NEVES PAULISTA,SP,2025-02-01,2025,2,3
353250,NEVES PAULISTA,SP,2025-03-01,2025,3,5
353250,NEVES PAULISTA,SP,2025-04-01,2025,4,3
353250,NEVES PAULISTA,SP,2025-05-01,2025,5,3
353250,NEVES PAULISTA,SP,2025-06-01,2025,6,7
353250,NEVES PAULISTA,SP,2025-07-01,2025,7,5
353250,NEVES PAULISTA,SP,2025-08-01,2025,8,5
353250,NEVES PAULISTA,SP,2025-09-01,2025,9,5
353250,NEVES PAULISTA,SP,2025-10-01,2025,10,6
353250,NEVES PAULISTA,SP,2025-11-01,2025,11,6
353250,NEVES PAULISTA,SP,2025-12-01,2025,12,7
353260,NHANDEARA,SP,2025-01-01,2025,1,202
353260,NHANDEARA,SP,2025-02-01,2025,2,215
353260,NHANDEARA,SP,2025-03-01,2025,3,206
353260,NHANDEARA,SP,2025-04-01,2025,4,189
353260,NHANDEARA,SP,2025-05-01,2025,5,237
353260,NHANDEARA,SP,2025-06-01,2025,6,251
353260,NHANDEARA,SP,2025-07-01,2025,7,213
353260,NHANDEARA,SP,2025-08-01,2025,8,234
353260,NHANDEARA,SP,2025-09-01,2025,9,221
353260,NHANDEARA,SP,2025-10-01,2025,10,235
353260,NHANDEARA,SP,2025-11-01,2025,11,208
353260,NHANDEARA,SP,2025-12-01,2025,12,248
353290,NOVA EUROPA,SP,2025-01-01,2025,1,29
353290,NOVA EUROPA,SP,2025-02-01,2025,2,25
353290,NOVA EUROPA,SP,2025-03-01,2025,3,25
353290,NOVA EUROPA,SP,2025-04-01,2025,4,30
353290,NOVA EUROPA,SP,2025-05-01,2025,5,38
353290,NOVA EUROPA,SP,2025-06-01,2025,6,34
353290,NOVA EUROPA,SP,2025-07-01,2025,7,12
353290,NOVA EUROPA,SP,2025-08-01,2025,8,34
353290,NOVA EUROPA,SP,2025-09-01,2025,9,33
353290,NOVA EUROPA,SP,2025-10-01,2025,10,28
353290,NOVA EUROPA,SP,2025-11-01,2025,11,24
353290,NOVA EUROPA,SP,2025-12-01,2025,12,37
353300,NOVA GRANADA,SP,2025-01-01,2025,1,164
353300,NOVA GRANADA,SP,2025-02-01,2025,2,164
353300,NOVA GRANADA,SP,2025-03-01,2025,3,221
353300,NOVA GRANADA,SP,2025-04-01,2025,4,209
353300,NOVA GRANADA,SP,2025-05-01,2025,5,200
353300,NOVA GRANADA,SP,2025-06-01,2025,6,172
353300,NOVA GRANADA,SP,2025-07-01,2025,7,168
353300,NOVA GRANADA,SP,2025-08-01,2025,8,163
353300,NOVA GRANADA,SP,2025-09-01,2025,9,163
353300,NOVA GRANADA,SP,2025-10-01,2025,10,178
353300,NOVA GRANADA,SP,2025-11-01,2025,11,177
353300,NOVA GRANADA,SP,2025-12-01,2025,12,160
353340,NOVA ODESSA,SP,2025-01-01,2025,1,76
353340,NOVA ODESSA,SP,2025-02-01,2025,2,103
353340,NOVA ODESSA,SP,2025-03-01,2025,3,145
353340,NOVA ODESSA,SP,2025-04-01,2025,4,125
353340,NOVA ODESSA,SP,2025-05-01,2025,5,133
353340,NOVA ODESSA,SP,2025-06-01,2025,6,130
353340,NOVA ODESSA,SP,2025-07-01,2025,7,134
353340,NOVA ODESSA,SP,2025-08-01,2025,8,158
353340,NOVA ODESSA,SP,2025-09-01,2025,9,128
353340,NOVA ODESSA,SP,2025-10-01,2025,10,128
353340,NOVA ODESSA,SP,2025-11-01,2025,11,128
353340,NOVA ODESSA,SP,2025-12-01,2025,12,133
353350,NOVO HORIZONTE,SP,2025-01-01,2025,1,219
353350,NOVO HORIZONTE,SP,2025-02-01,2025,2,250
353350,NOVO HORIZONTE,SP,2025-03-01,2025,3,221
353350,NOVO HORIZONTE,SP,2025-04-01,2025,4,209
353350,NOVO HORIZONTE,SP,2025-05-01,2025,5,246
353350,NOVO HORIZONTE,SP,2025-06-01,2025,6,234
353350,NOVO HORIZONTE,SP,2025-07-01,2025,7,203
353350,NOVO HORIZONTE,SP,2025-08-01,2025,8,215
353350,NOVO HORIZONTE,SP,2025-09-01,2025,9,212
353350,NOVO HORIZONTE,SP,2025-10-01,2025,10,170
353350,NOVO HORIZONTE,SP,2025-11-01,2025,11,184
353350,NOVO HORIZONTE,SP,2025-12-01,2025,12,170
353390,OLIMPIA,SP,2025-01-01,2025,1,407
353390,OLIMPIA,SP,2025-02-01,2025,2,279
353390,OLIMPIA,SP,2025-03-01,2025,3,355
353390,OLIMPIA,SP,2025-04-01,2025,4,363
353390,OLIMPIA,SP,2025-05-01,2025,5,369
353390,OLIMPIA,SP,2025-06-01,2025,6,363
353390,OLIMPIA,SP,2025-07-01,2025,7,337
353390,OLIMPIA,SP,2025-08-01,2025,8,336
353390,OLIMPIA,SP,2025-09-01,2025,9,296
353390,OLIMPIA,SP,2025-10-01,2025,10,303
353390,OLIMPIA,SP,2025-11-01,2025,11,248
353390,OLIMPIA,SP,2025-12-01,2025,12,295
353430,ORLANDIA,SP,2025-01-01,2025,1,176
353430,ORLANDIA,SP,2025-02-01,2025,2,197
353430,ORLANDIA,SP,2025-03-01,2025,3,211
353430,ORLANDIA,SP,2025-04-01,2025,4,192
353430,ORLANDIA,SP,2025-05-01,2025,5,212
353430,ORLANDIA,SP,2025-06-01,2025,6,208
353430,ORLANDIA,SP,2025-07-01,2025,7,195
353430,ORLANDIA,SP,2025-08-01,2025,8,146
353430,ORLANDIA,SP,2025-09-01,2025,9,266
353430,ORLANDIA,SP,2025-10-01,2025,10,293
353430,ORLANDIA,SP,2025-11-01,2025,11,222
353430,ORLANDIA,SP,2025-12-01,2025,12,248
353440,OSASCO,SP,2025-01-01,2025,1,2325
353440,OSASCO,SP,2025-02-01,2025,2,2104
353440,OSASCO,SP,2025-03-01,2025,3,2509
353440,OSASCO,SP,2025-04-01,2025,4,2447
353440,OSASCO,SP,2025-05-01,2025,5,2542
353440,OSASCO,SP,2025-06-01,2025,6,2458
353440,OSASCO,SP,2025-07-01,2025,7,2459
353440,OSASCO,SP,2025-08-01,2025,8,2347
353440,OSASCO,SP,2025-09-01,2025,9,2242
353440,OSASCO,SP,2025-10-01,2025,10,2330
353440,OSASCO,SP,2025-11-01,2025,11,2135
353440,OSASCO,SP,2025-12-01,2025,12,1996
353460,OSVALDO CRUZ,SP,2025-01-01,2025,1,226
353460,OSVALDO CRUZ,SP,2025-02-01,2025,2,233
353460,OSVALDO CRUZ,SP,2025-03-01,2025,3,231
353460,OSVALDO CRUZ,SP,2025-04-01,2025,4,258
353460,OSVALDO CRUZ,SP,2025-05-01,2025,5,263
353460,OSVALDO CRUZ,SP,2025-06-01,2025,6,219
353460,OSVALDO CRUZ,SP,2025-07-01,2025,7,226
353460,OSVALDO CRUZ,SP,2025-08-01,2025,8,208
353460,OSVALDO CRUZ,SP,2025-09-01,2025,9,222
353460,OSVALDO CRUZ,SP,2025-10-01,2025,10,232
353460,OSVALDO CRUZ,SP,2025-11-01,2025,11,184
353460,OSVALDO CRUZ,SP,2025-12-01,2025,12,203
353470,OURINHOS,SP,2025-01-01,2025,1,913
353470,OURINHOS,SP,2025-02-01,2025,2,828
353470,OURINHOS,SP,2025-03-01,2025,3,1008
353470,OURINHOS,SP,2025-04-01,2025,4,1048
353470,OURINHOS,SP,2025-05-01,2025,5,989
353470,OURINHOS,SP,2025-06-01,2025,6,851
353470,OURINHOS,SP,2025-07-01,2025,7,850
353470,OURINHOS,SP,2025-08-01,2025,8,938
353470,OURINHOS,SP,2025-09-01,2025,9,916
353470,OURINHOS,SP,2025-10-01,2025,10,894
353470,OURINHOS,SP,2025-11-01,2025,11,940
353470,OURINHOS,SP,2025-12-01,2025,12,922
353475,OUROESTE,SP,2025-01-01,2025,1,74
353475,OUROESTE,SP,2025-02-01,2025,2,88
353475,OUROESTE,SP,2025-03-01,2025,3,62
353475,OUROESTE,SP,2025-04-01,2025,4,68
353475,OUROESTE,SP,2025-05-01,2025,5,72
353475,OUROESTE,SP,2025-06-01,2025,6,53
353475,OUROESTE,SP,2025-07-01,2025,7,52
353475,OUROESTE,SP,2025-08-01,2025,8,50
353475,OUROESTE,SP,2025-09-01,2025,9,41
353475,OUROESTE,SP,2025-10-01,2025,10,57
353475,OUROESTE,SP,2025-11-01,2025,11,41
353475,OUROESTE,SP,2025-12-01,2025,12,44
353520,PALMEIRA D'OESTE,SP,2025-01-01,2025,1,88
353520,PALMEIRA D'OESTE,SP,2025-02-01,2025,2,70
